tempmax;tempmin;temp;feelslikemax;feelslikemin;feelslike;dew;humidity;precip;precipprob;precipcover;preciptype;snow;snowdepth;windgust;windspeed;winddir;sealevelpressure;cloudcover;visibility;solarradiation;solarenergy;uvindex;severerisk;moonphase;weathercondition
8.2;1.3;4.2;5.8;-3.2;0.6;0.5;77.6;0.0;0.0;0.0;;0.0;0.0;32.4;21.9;52.1;1025.3;34.5;16.1;182.2;15.7;7.0;;0.69;partly-cloudy-day
12.0;-0.2;4.5;12.0;-5.2;2.2;-1.1;71.3;0.0;0.0;0.0;;0.0;0.0;23.8;19.2;53.7;1014.2;47.4;12.7;175.2;15.1;6.0;;0.75;partly-cloudy-day
3.6;-0.5;1.7;1.2;-3.4;-0.6;-6.0;57.0;0.085;100.0;8.33;rain,snow;0.2;0.1;36.4;15.2;338.3;1008.2;77.1;15.7;123.2;10.8;4.0;;0.76;snow
4.0;-2.5;0.2;0.3;-4.1;-1.8;-7.4;57.7;0.0;0.0;0.0;;0.0;0.2;40.0;18.9;273.7;1011.8;50.1;16.7;145.9;12.6;5.0;;0.79;partly-cloudy-day
9.7;-3.6;2.7;7.9;-3.6;1.7;-4.8;60.7;0.0;0.0;0.0;;0.0;0.0;40.3;18.6;226.0;1011.6;14.0;15.8;189.9;16.5;7.0;;0.82;clear-day
11.1;-1.5;5.2;11.1;-1.5;4.6;-1.9;62.3;0.0;0.0;0.0;;0.0;0.0;42.1;16.2;285.1;1009.8;37.6;16.1;168.9;14.8;7.0;;0.86;partly-cloudy-day
10.2;0.1;4.9;10.2;-0.6;4.2;-2.9;60.3;0.0;0.0;0.0;;0.0;0.0;20.9;12.2;35.7;1013.6;46.8;13.9;161.6;14.1;6.0;;0.89;partly-cloudy-day
11.8;-1.3;5.4;11.8;-3.6;4.0;-4.0;53.2;0.0;0.0;0.0;;0.0;0.0;18.7;12.2;48.5;1014.8;25.7;16.4;188.9;16.4;7.0;;0.92;partly-cloudy-day
13.7;-0.7;6.7;13.7;-3.3;5.8;-2.2;55.4;0.0;0.0;0.0;;0.0;0.0;34.6;15.7;203.7;1016.2;19.1;16.3;190.9;16.3;7.0;;0.96;clear-day
11.8;2.9;7.4;11.8;2.9;6.9;0.1;61.0;0.161;100.0;4.17;rain;0.0;0.0;48.2;18.8;254.0;1018.3;59.7;17.3;174.5;15.0;7.0;;0.0;rain
11.2;1.9;6.2;11.2;0.0;5.1;-2.5;58.4;2.871;100.0;4.17;rain;0.0;0.0;35.3;10.7;230.3;1023.7;32.7;17.0;213.0;18.3;7.0;;0.02;rain
13.7;-1.7;6.1;13.7;-1.7;5.8;-3.6;52.9;0.0;0.0;0.0;;0.0;0.0;20.2;7.6;42.5;1027.0;4.8;16.8;221.2;18.9;8.0;;0.06;clear-day
16.3;-0.6;8.0;16.3;-1.3;7.6;-2.3;52.7;0.0;0.0;0.0;;0.0;0.0;27.7;10.0;354.8;1024.6;36.8;16.4;209.2;18.1;7.0;;0.09;partly-cloudy-day
16.8;3.2;10.0;16.8;3.2;10.0;0.0;52.4;0.0;0.0;0.0;;0.0;0.0;46.8;17.0;260.4;1018.2;28.6;17.5;210.9;18.3;7.0;;0.13;partly-cloudy-day
17.2;3.8;10.4;17.2;3.8;10.4;-0.2;51.3;0.0;0.0;0.0;;0.0;0.0;39.2;14.1;225.2;1014.9;30.5;16.7;216.3;18.7;8.0;;0.16;partly-cloudy-day
14.6;7.3;11.0;14.6;7.3;11.0;2.5;56.5;0.003;100.0;4.17;rain;0.0;0.0;50.8;18.4;208.2;1010.7;59.8;15.5;168.0;14.5;6.0;;0.2;rain
10.8;3.6;7.8;10.8;1.1;6.8;3.8;77.0;6.203;100.0;8.33;rain;0.0;0.0;32.0;21.3;9.8;1009.9;82.3;12.0;161.8;14.1;7.0;;0.23;rain
13.1;2.8;7.9;13.1;-0.8;6.5;2.2;68.8;0.003;100.0;4.17;rain;0.0;0.0;32.4;16.5;35.1;1009.3;21.5;17.4;171.8;14.8;7.0;;0.25;rain
8.5;4.6;6.8;8.0;2.7;5.8;5.5;91.7;23.758;100.0;16.67;rain;0.0;0.0;39.6;12.3;45.7;1005.7;87.1;12.5;157.9;13.6;6.0;;0.3;rain
6.3;2.0;4.3;6.3;0.1;3.1;1.5;83.2;2.165;100.0;12.5;rain,snow;0.5;0.1;33.5;11.2;334.0;1009.9;80.9;16.2;95.6;8.3;3.0;;0.34;snow
10.5;3.7;6.4;10.5;1.5;5.1;-1.4;58.9;0.012;100.0;4.17;rain;0.1;0.0;43.9;12.3;280.8;1017.0;72.9;15.6;174.8;15.1;6.0;;0.37;snow
15.3;-0.2;8.1;15.3;-0.2;8.0;1.6;66.7;0.0;0.0;0.0;;0.0;0.0;24.5;9.4;288.6;1020.0;8.7;17.1;234.7;20.3;8.0;;0.41;clear-day
19.1;2.6;10.8;19.1;2.6;10.7;1.2;58.1;0.0;0.0;0.0;;0.0;0.0;17.6;7.7;35.0;1017.9;5.6;14.2;245.1;21.2;8.0;;0.44;clear-day
20.0;3.6;11.8;20.0;3.1;11.5;-1.1;46.3;0.0;0.0;0.0;;0.0;0.0;46.4;21.6;32.9;1017.8;8.0;17.2;243.5;21.2;8.0;;0.48;clear-day
16.0;2.9;9.7;16.0;2.3;9.0;-5.2;36.3;0.0;0.0;0.0;;0.0;0.0;33.1;21.5;41.1;1021.6;13.8;17.0;249.3;21.7;8.0;;0.5;clear-day
13.2;1.8;7.8;13.2;-1.4;6.5;-1.5;54.2;0.0;0.0;0.0;;0.0;0.0;22.3;15.1;45.3;1023.3;8.6;17.5;228.2;19.7;8.0;;0.54;clear-day
14.0;1.1;6.8;14.0;-0.1;5.9;-3.7;50.0;0.0;0.0;0.0;;0.0;0.0;55.4;20.2;329.4;1018.2;24.8;16.4;253.0;21.9;8.0;;0.58;partly-cloudy-day
5.7;-2.6;2.0;2.0;-5.8;-1.6;-8.2;47.3;0.0;0.0;0.0;;0.0;0.0;45.4;26.9;33.9;1018.0;39.7;17.5;214.1;18.4;7.0;;0.61;partly-cloudy-day
13.6;-1.2;5.4;13.6;-4.9;3.6;-6.3;46.0;0.0;0.0;0.0;;0.0;0.0;29.5;16.2;35.1;1013.8;18.9;17.6;258.4;22.4;8.0;;0.64;clear-day
15.7;-0.1;8.1;15.7;-2.4;7.1;-4.8;44.0;0.0;0.0;0.0;;0.0;0.0;19.1;11.4;67.3;1010.9;0.0;17.5;261.8;22.7;9.0;;0.67;clear-day
16.5;1.5;9.0;16.5;1.5;8.7;-4.0;43.7;0.0;0.0;0.0;;0.0;0.0;29.5;16.9;6.8;1013.9;39.6;14.9;249.4;21.5;8.0;;0.71;partly-cloudy-day
11.2;3.5;6.7;11.2;0.4;4.8;-6.2;42.4;0.0;0.0;0.0;;0.0;0.0;29.5;17.0;21.4;1020.8;55.8;17.5;229.6;19.8;8.0;;0.75;partly-cloudy-day
7.6;0.3;3.7;4.2;-5.4;-0.8;-5.2;52.8;0.0;0.0;0.0;;0.0;0.0;41.8;28.3;45.3;1018.6;68.2;17.5;209.3;18.3;7.0;;0.77;partly-cloudy-day
9.3;-1.8;2.9;5.4;-8.6;-2.6;-7.9;46.5;0.0;0.0;0.0;;0.0;0.0;54.0;39.2;48.9;1015.9;22.1;17.5;269.9;23.1;9.0;;0.8;partly-cloudy-day
10.6;0.2;5.1;10.6;-5.4;1.4;-5.0;48.4;0.0;0.0;0.0;;0.0;0.0;47.2;43.0;44.7;1010.0;55.2;17.5;200.9;17.4;6.0;;0.84;partly-cloudy-day
13.2;4.4;8.3;13.2;4.4;8.1;-0.6;54.0;0.008;100.0;4.17;rain;0.0;0.0;22.7;10.6;259.0;1008.1;63.8;17.5;203.7;17.6;8.0;;0.87;rain
15.5;2.9;9.0;15.5;1.5;8.6;-3.1;45.2;0.0;0.0;0.0;;0.0;0.0;32.4;21.9;44.5;1012.5;61.2;17.0;250.6;21.7;9.0;;0.9;partly-cloudy-day
13.7;4.3;9.4;13.7;1.8;8.4;-2.1;45.9;0.0;0.0;0.0;;0.0;0.0;24.5;13.8;50.8;1014.3;63.9;17.4;231.0;19.9;7.0;;0.93;partly-cloudy-day
15.8;4.0;10.0;15.8;1.5;9.1;-1.1;49.2;0.0;0.0;0.0;;0.0;0.0;27.7;12.2;46.2;1013.6;44.9;14.9;255.0;22.0;8.0;;0.97;partly-cloudy-day
17.1;3.4;10.7;17.1;1.3;10.4;-1.3;46.1;0.025;100.0;4.17;rain;0.0;0.0;22.7;14.2;65.1;1014.3;35.2;17.5;254.8;22.0;8.0;;0.0;rain
18.6;3.8;12.2;18.6;3.2;11.9;-0.4;45.5;0.0;0.0;0.0;;0.0;0.0;32.4;13.3;104.6;1013.2;34.7;16.6;267.8;23.1;9.0;;0.04;partly-cloudy-day
16.7;8.9;13.3;16.7;8.9;13.3;2.6;49.5;0.0;0.0;0.0;;0.0;0.0;35.3;10.3;129.8;1012.4;77.2;17.6;165.7;14.5;7.0;;0.07;partly-cloudy-day
17.7;7.8;13.3;17.7;6.5;13.0;5.6;60.1;0.248;100.0;8.33;rain;0.0;0.0;27.7;39.9;119.8;1009.4;63.4;17.2;251.7;21.8;8.0;;0.11;rain
17.3;5.3;10.2;17.3;2.4;9.6;4.3;68.1;7.828;100.0;4.17;rain;0.0;0.0;58.7;22.3;125.2;1004.9;64.7;16.4;190.6;16.5;7.0;;0.14;rain
15.6;6.4;9.8;15.6;6.0;9.7;4.5;71.4;3.851;100.0;8.33;rain;0.0;0.0;41.0;13.8;221.8;1007.9;82.5;15.8;211.8;18.3;7.0;;0.18;rain
11.3;6.9;9.2;11.3;6.6;8.9;6.4;83.4;7.811;100.0;8.33;rain;0.0;0.0;58.0;11.4;221.1;1012.0;80.2;16.4;158.7;13.7;5.0;;0.21;rain
15.7;5.0;10.8;15.7;5.0;10.8;6.0;74.5;1.716;100.0;8.33;rain;0.0;0.0;40.0;13.8;239.0;1016.0;70.4;16.1;223.8;19.3;8.0;;0.25;rain
18.3;7.4;12.4;18.3;6.8;12.3;7.9;75.8;5.372;100.0;4.17;rain;0.0;0.0;37.1;13.2;60.1;1014.8;67.3;16.4;236.4;20.5;8.0;;0.28;rain
17.0;8.5;11.7;17.0;7.5;11.7;7.0;74.5;6.165;100.0;8.33;rain;0.0;0.0;59.4;16.0;1.2;1008.8;78.9;17.0;208.7;18.0;6.0;;0.32;rain
13.5;6.1;9.6;13.5;5.0;9.3;5.4;76.4;1.367;100.0;16.67;rain;0.0;0.0;38.2;12.6;73.9;1011.4;74.8;16.2;252.2;21.8;8.0;;0.35;rain
13.1;5.4;8.5;13.1;5.1;8.0;2.3;74.2;4.273;100.0;12.5;rain;0.0;0.0;31.7;16.3;13.4;1011.5;77.2;14.6;197.8;17.2;6.0;;0.39;rain
11.9;3.8;7.6;11.9;3.8;7.1;-7.1;45.7;0.154;100.0;4.17;rain;0.0;0.0;27.4;13.1;356.2;1013.3;66.9;16.4;215.7;18.7;8.0;;0.43;rain
12.2;0.8;6.9;12.2;0.3;6.4;0.2;64.2;0.0;0.0;0.0;;0.0;0.0;29.9;15.1;23.8;1016.7;34.0;17.0;244.6;21.3;7.0;;0.46;partly-cloudy-day
8.9;3.4;6.4;6.9;1.7;5.1;-1.1;63.8;1.217;100.0;8.33;rain;0.0;0.0;42.1;14.8;310.9;1016.4;79.8;16.6;187.7;16.2;5.0;;0.5;rain
6.5;0.5;3.5;4.0;-1.0;1.6;-4.6;56.1;0.077;100.0;4.17;rain;0.0;0.0;38.5;18.4;339.6;1018.2;54.5;16.7;250.0;21.6;8.0;;0.53;rain
9.9;2.3;5.5;8.0;0.4;4.0;-2.4;57.4;0.154;100.0;4.17;rain;0.0;0.0;52.6;18.5;326.0;1017.5;68.7;16.5;229.3;19.9;7.0;;0.56;rain
12.3;-0.4;6.1;12.3;-0.4;5.7;-3.0;54.1;0.0;0.0;0.0;;0.0;0.0;31.0;16.8;9.8;1019.8;29.4;17.2;235.2;20.3;8.0;;0.59;partly-cloudy-day
15.7;0.2;8.7;15.7;0.2;8.4;-3.1;49.2;0.0;0.0;0.0;;0.0;0.0;21.6;7.9;76.4;1024.8;23.8;17.5;309.5;26.8;9.0;;0.63;partly-cloudy-day
17.0;4.8;10.5;17.0;3.8;10.4;2.0;56.7;0.154;100.0;4.17;rain;0.0;0.0;27.0;9.2;4.8;1026.9;55.8;16.3;175.6;15.1;7.0;;0.66;rain
21.2;7.0;14.3;21.2;5.6;14.1;5.6;58.6;0.0;0.0;0.0;;0.0;0.0;28.8;12.3;357.9;1022.9;37.0;17.5;268.3;23.2;9.0;;0.69;partly-cloudy-day
21.0;8.5;15.3;21.0;8.5;15.3;5.4;54.3;0.0;0.0;0.0;;0.0;0.0;26.3;9.9;325.8;1017.4;51.5;17.3;249.1;21.5;8.0;;0.72;partly-cloudy-day
21.5;7.5;14.9;21.5;7.5;14.9;2.9;48.3;0.0;0.0;0.0;;0.0;0.0;28.4;13.3;253.9;1014.4;10.8;16.9;290.4;25.1;8.0;;0.75;clear-day
22.1;7.1;14.2;22.1;7.1;14.2;3.5;50.3;0.015;100.0;4.17;rain;0.0;0.0;37.4;27.2;277.0;1013.4;37.5;17.6;282.7;24.4;9.0;;0.79;rain
23.6;7.1;16.3;23.6;7.1;16.3;5.3;52.9;0.0;0.0;0.0;;0.0;0.0;38.5;13.4;246.2;1014.1;38.4;17.5;298.2;25.6;9.0;;0.82;partly-cloudy-day
25.1;11.0;19.0;25.1;11.0;19.0;4.1;40.8;0.0;0.0;0.0;;0.0;0.0;53.6;17.9;209.0;1010.8;34.3;17.3;298.9;25.6;9.0;;0.85;partly-cloudy-day
23.0;10.7;17.7;23.0;10.7;17.7;1.4;36.2;0.0;0.0;0.0;;0.0;0.0;42.8;13.6;219.0;1009.0;30.3;17.5;319.2;27.5;9.0;;0.88;partly-cloudy-day
16.8;9.7;13.3;16.8;7.2;13.2;4.6;57.3;4.326;100.0;12.5;rain;0.0;0.0;46.4;18.5;259.8;1008.3;53.1;16.7;209.7;18.0;8.0;;0.92;rain
17.4;7.0;12.2;17.4;7.0;12.2;1.8;56.5;0.027;100.0;4.17;rain;0.0;0.0;28.1;13.0;284.0;1012.0;48.3;16.9;264.0;22.8;8.0;;0.95;rain
20.2;5.8;14.3;20.2;5.0;14.2;1.2;48.9;0.0;0.0;0.0;;0.0;0.0;25.6;11.4;4.4;1013.2;33.6;17.5;319.1;27.6;10.0;;0.98;partly-cloudy-day
23.1;13.0;17.5;23.1;13.0;17.5;5.0;49.8;0.173;100.0;4.17;rain;0.0;0.0;42.1;11.1;203.0;1011.5;77.8;17.3;218.7;19.0;9.0;;0.0;rain
24.9;11.2;18.0;24.9;11.2;18.0;7.3;61.4;1.016;100.0;4.17;rain;0.0;0.0;33.5;9.4;57.9;1007.8;57.9;13.7;319.1;27.5;9.0;;0.05;rain
20.3;11.7;16.2;20.3;11.7;16.2;4.0;47.7;0.0;0.0;0.0;;0.0;0.0;40.7;17.6;246.6;1005.0;41.2;15.5;268.7;23.3;8.0;;0.09;partly-cloudy-day
10.1;7.6;8.6;10.1;5.8;7.8;5.1;79.1;1.993;100.0;12.5;rain;0.0;0.0;32.0;15.2;253.5;1011.9;87.8;16.0;79.7;7.0;2.0;;0.12;rain
15.8;6.3;10.7;15.8;5.4;10.6;3.2;61.4;0.064;100.0;8.33;rain;0.0;0.0;28.1;10.9;73.0;1013.3;66.0;16.9;250.8;21.7;7.0;;0.16;rain
16.1;6.8;11.3;16.1;6.8;11.2;5.0;66.4;0.194;100.0;8.33;rain;0.0;0.0;41.4;13.3;261.9;1011.2;53.4;16.3;189.5;16.1;6.0;;0.19;rain
18.4;9.0;12.0;18.4;8.5;12.0;6.7;71.7;0.644;100.0;12.5;rain;0.0;0.0;35.3;13.2;215.5;1013.9;68.6;16.3;272.4;23.5;9.0;;0.23;rain
19.0;8.1;13.5;19.0;8.1;13.5;5.0;60.8;0.004;100.0;4.17;rain;0.0;0.0;24.5;10.7;207.8;1018.2;48.3;17.0;254.3;21.9;8.0;;0.25;rain
23.9;8.1;16.7;23.9;6.6;16.6;4.4;49.0;0.0;0.0;0.0;;0.0;0.0;20.9;11.2;22.4;1017.2;11.0;17.5;333.2;28.7;10.0;;0.3;clear-day
26.6;9.8;19.3;26.6;9.3;19.3;5.5;44.7;0.0;0.0;0.0;;0.0;0.0;21.6;13.4;35.7;1015.3;35.6;17.5;327.3;28.4;9.0;;0.34;partly-cloudy-day
30.4;12.9;22.5;28.5;12.9;21.9;4.2;34.5;0.0;0.0;0.0;;0.0;0.0;33.1;13.8;51.9;1011.4;12.8;17.2;323.1;27.8;9.0;;0.37;clear-day
28.4;16.8;22.5;27.0;16.8;22.2;5.8;35.7;0.0;0.0;0.0;;0.0;0.0;29.2;12.0;23.9;1007.9;44.6;17.3;272.0;23.4;8.0;;0.41;partly-cloudy-day
29.0;13.9;21.5;27.7;13.9;21.2;7.4;42.9;0.028;100.0;4.17;rain;0.0;0.0;42.5;20.4;44.2;1006.1;37.2;17.4;294.2;25.3;9.0;;0.45;rain
22.9;13.3;17.8;22.9;13.3;17.8;8.0;54.1;1.951;100.0;8.33;rain;0.0;0.0;46.1;17.2;1.1;1004.0;67.3;17.3;222.8;19.2;7.0;;0.48;rain
23.0;11.6;16.9;23.0;11.6;16.9;9.1;63.0;3.624;100.0;8.33;rain;0.0;0.0;46.4;11.9;247.8;1011.2;64.1;16.8;272.8;23.4;9.0;;0.5;rain
28.0;10.6;20.2;26.8;10.6;20.0;7.0;49.1;0.0;0.0;0.0;;0.0;0.0;33.1;8.8;276.6;1013.0;37.1;17.5;311.1;26.8;9.0;;0.55;partly-cloudy-day
26.6;15.0;21.4;26.6;15.0;21.4;7.4;43.4;0.0;0.0;0.0;;0.0;0.0;49.7;14.5;225.2;1013.5;65.8;17.5;291.2;25.3;8.0;;0.58;partly-cloudy-day
25.4;16.4;20.5;25.4;16.4;20.5;8.5;47.4;0.515;100.0;12.5;rain;0.0;0.0;49.0;18.0;229.5;1014.3;67.7;16.7;286.3;24.7;8.0;;0.61;rain
22.8;14.8;18.3;22.8;14.8;18.3;10.1;60.2;0.238;100.0;12.5;rain;0.0;0.0;45.7;14.0;13.6;1013.1;71.0;17.3;179.3;15.4;6.0;;0.64;rain
26.0;12.7;18.9;26.0;12.7;18.9;11.2;64.7;5.681;100.0;12.5;rain;0.0;0.0;55.8;11.9;16.6;1007.3;57.7;16.3;294.5;25.3;9.0;;0.68;rain
21.7;13.1;17.1;21.7;13.1;17.1;8.9;61.2;8.323;100.0;8.33;rain;0.0;0.0;40.7;13.7;242.6;1010.2;61.3;16.4;281.0;24.3;8.0;;0.71;rain
24.0;11.9;18.1;24.0;11.9;18.1;7.0;52.8;0.0;0.0;0.0;;0.0;0.0;26.3;9.2;231.8;1015.6;29.5;17.5;274.7;23.8;8.0;;0.75;partly-cloudy-day
26.7;12.8;20.3;26.4;12.8;20.2;8.4;50.1;0.0;0.0;0.0;;0.0;0.0;22.0;10.4;23.1;1016.0;22.2;17.5;341.8;29.6;10.0;;0.77;partly-cloudy-day
30.3;14.3;22.9;28.4;14.3;22.4;8.1;43.1;0.0;0.0;0.0;;0.0;0.0;20.5;10.3;30.8;1014.6;8.9;17.5;335.6;29.1;10.0;;0.81;clear-day
33.6;18.2;26.5;31.1;18.2;25.6;6.7;32.5;0.0;0.0;0.0;;0.0;0.0;34.6;14.2;214.2;1011.7;35.5;17.5;327.2;28.2;10.0;;0.84;partly-cloudy-day
30.2;16.7;24.5;28.3;16.7;23.9;6.1;34.2;0.0;0.0;0.0;;0.0;0.0;33.1;12.8;270.0;1012.9;28.1;17.5;331.4;28.5;10.0;;0.87;partly-cloudy-day
30.1;16.7;23.9;28.5;16.7;23.5;9.8;43.3;0.0;0.0;0.0;;0.0;0.0;29.2;19.1;19.3;1011.8;43.6;17.6;299.0;25.7;9.0;;0.9;partly-cloudy-day
31.6;16.8;23.0;29.7;16.8;22.6;9.7;46.4;2.9;100.0;4.17;rain;0.0;0.0;35.6;22.8;28.2;1010.5;48.5;17.5;272.7;23.5;9.0;;0.93;rain
28.8;16.3;22.6;28.1;16.3;22.5;12.4;54.8;0.076;100.0;4.17;rain;0.0;0.0;40.0;11.5;34.7;1011.4;48.4;17.5;251.1;21.6;8.0;;0.97;rain
28.2;17.4;23.0;26.9;17.4;22.7;9.4;47.1;0.0;0.0;0.0;;0.0;0.0;32.8;11.5;222.1;1012.8;31.0;18.1;338.8;29.2;10.0;;0.0;partly-cloudy-day
29.3;15.9;23.7;27.7;15.9;23.2;7.2;37.6;0.0;0.0;0.0;;0.0;0.0;31.0;11.3;256.3;1010.1;35.6;17.5;339.1;29.2;10.0;;0.03;partly-cloudy-day
29.5;16.0;23.3;28.0;16.0;22.9;8.7;43.6;0.0;0.0;0.0;;0.0;0.0;31.3;8.8;245.3;1009.6;21.8;17.5;328.0;28.1;9.0;;0.07;partly-cloudy-day
29.9;15.5;22.9;28.3;15.5;22.5;8.6;44.2;0.0;0.0;0.0;;0.0;0.0;37.1;18.9;0.8;1010.9;17.9;17.5;343.0;29.4;10.0;;0.11;clear-day
30.5;14.9;23.1;28.6;14.9;22.7;7.9;40.4;0.54;100.0;4.17;rain;0.0;0.0;40.3;17.5;12.1;1012.6;28.5;17.3;314.9;27.1;10.0;;0.14;rain
29.6;16.4;23.6;28.1;16.4;23.2;10.6;47.5;0.0;0.0;0.0;;0.0;0.0;40.0;16.4;18.3;1013.7;20.0;17.5;311.3;26.9;9.0;;0.18;clear-day
29.8;15.9;22.2;28.3;15.9;21.9;11.4;54.9;10.067;100.0;4.17;rain;0.0;0.0;45.7;24.4;26.0;1012.5;47.8;17.3;293.0;25.4;9.0;;0.21;rain
28.5;15.3;20.9;28.1;15.3;20.9;13.6;65.8;4.195;100.0;8.33;rain;0.0;0.0;34.2;15.5;35.3;1009.7;55.1;17.2;301.1;25.7;9.0;;0.25;rain
27.2;15.8;20.2;26.6;15.8;20.1;11.4;59.5;1.761;100.0;8.33;rain;0.0;0.0;29.2;23.4;348.5;1008.3;60.8;17.5;273.2;23.6;8.0;;0.29;rain
23.6;16.4;19.5;23.6;16.4;19.5;11.9;62.2;0.011;100.0;8.33;rain;0.0;0.0;33.5;11.1;272.4;1009.1;61.9;17.5;221.8;19.1;6.0;;0.32;rain
27.5;14.6;21.0;26.8;14.6;20.9;10.6;54.0;0.492;100.0;4.17;rain;0.0;0.0;37.8;24.5;15.8;1010.9;25.5;17.5;276.7;23.9;8.0;;0.39;rain
25.7;16.8;20.3;25.7;16.8;20.3;13.1;65.2;1.926;100.0;4.17;rain;0.0;0.0;26.3;13.2;39.7;1009.1;64.5;16.8;227.5;19.6;6.0;;0.43;rain
25.3;15.6;20.1;25.3;15.6;20.1;14.9;73.6;16.599;100.0;8.33;rain;0.0;0.0;25.9;10.7;39.3;1008.4;59.5;16.3;279.3;24.0;8.0;;0.46;rain
28.2;16.1;21.2;27.4;16.1;21.2;12.9;60.7;0.972;100.0;8.33;rain;0.0;0.0;38.2;12.5;10.1;1008.1;57.3;17.5;287.0;24.7;9.0;;0.5;rain
26.8;17.5;20.7;26.7;17.5;20.7;13.1;63.1;0.4;100.0;12.5;rain;0.0;0.0;32.8;31.4;27.6;1009.4;72.5;17.3;265.2;22.9;9.0;;0.53;rain
26.7;16.7;21.3;26.4;16.7;21.3;12.4;59.0;0.516;100.0;4.17;rain;0.0;0.0;37.1;23.9;24.7;1008.9;70.6;17.5;281.4;24.2;9.0;;0.57;rain
24.8;17.8;20.5;24.8;17.8;20.5;13.4;64.9;0.22;100.0;12.5;rain;0.0;0.0;32.4;14.7;14.5;1007.4;77.8;17.7;212.5;18.2;6.0;;0.6;rain
24.6;16.9;21.0;24.6;16.9;21.0;14.2;66.3;0.028;100.0;4.17;rain;0.0;0.0;28.4;11.9;3.1;1009.8;72.0;17.5;262.5;22.5;9.0;;0.63;rain
28.4;18.6;22.1;27.5;18.6;22.0;13.3;59.4;0.79;100.0;8.33;rain;0.0;0.0;36.4;13.2;35.9;1010.7;70.3;17.3;274.3;23.5;9.0;;0.66;rain
28.7;15.7;22.6;27.9;15.7;22.4;11.8;54.4;0.0;0.0;0.0;;0.0;0.0;29.2;11.6;329.1;1012.3;17.0;17.5;348.9;30.1;10.0;;0.69;clear-day
29.8;15.8;23.6;28.3;15.8;23.2;11.1;49.3;0.0;0.0;0.0;;0.0;0.0;18.7;11.1;32.8;1012.4;14.3;17.5;328.3;28.2;10.0;;0.73;clear-day
32.3;18.5;26.1;30.6;18.5;25.5;12.4;46.1;0.0;0.0;0.0;;0.0;0.0;25.6;13.7;37.0;1011.7;20.3;17.5;321.6;27.9;10.0;;0.75;partly-cloudy-day
32.5;21.1;27.0;30.8;21.1;26.4;12.9;44.4;0.0;0.0;0.0;;0.0;0.0;42.8;17.4;30.5;1012.5;18.9;17.5;306.6;26.3;9.0;;0.79;clear-day
31.3;20.1;26.2;29.4;20.1;25.6;11.4;41.9;0.0;0.0;0.0;;0.0;0.0;27.0;14.4;42.9;1010.5;31.7;17.5;335.9;28.9;10.0;;0.82;partly-cloudy-day
31.6;19.5;25.3;29.5;19.5;24.8;9.3;41.2;0.0;0.0;0.0;;0.0;0.0;44.6;22.0;359.6;1005.1;19.3;17.5;346.1;29.8;10.0;;0.86;clear-day
26.0;17.0;20.8;26.0;17.0;20.8;7.8;44.8;0.0;0.0;0.0;;0.0;0.0;42.5;20.3;356.9;1009.3;37.8;17.5;292.8;25.4;9.0;;0.89;partly-cloudy-day
22.4;11.9;17.8;22.4;11.9;17.8;5.1;45.3;0.0;0.0;0.0;;0.0;0.0;44.3;18.0;355.0;1015.0;21.9;17.6;261.0;22.6;7.0;;0.92;partly-cloudy-day
25.0;11.6;19.3;25.0;11.6;19.3;5.0;41.8;0.0;0.0;0.0;;0.0;0.0;42.5;17.8;35.9;1017.0;3.6;17.5;355.4;30.6;10.0;;0.95;clear-day
29.8;13.8;22.5;28.0;13.8;22.1;2.7;31.5;0.0;0.0;0.0;;0.0;0.0;39.2;23.4;38.4;1011.9;0.0;17.5;358.9;30.8;10.0;;0.0;clear-day
32.9;15.0;25.5;30.5;15.0;24.5;2.7;27.8;0.0;0.0;0.0;;0.0;0.0;36.0;21.9;34.8;1009.3;0.0;17.5;346.6;30.0;10.0;;0.02;clear-day
32.3;17.9;25.3;30.1;17.9;24.5;5.8;32.0;6.882;100.0;4.17;rain;0.0;0.0;55.4;24.4;30.0;1011.8;18.5;17.5;342.8;29.4;10.0;;0.06;rain
28.5;16.7;23.3;27.6;16.7;23.1;10.8;47.5;0.854;100.0;8.33;rain;0.0;0.0;33.1;17.2;21.7;1010.8;25.7;17.5;289.7;24.9;8.0;;0.09;rain
29.6;17.1;23.3;28.2;17.1;23.1;11.0;48.3;0.0;0.0;0.0;;0.0;0.0;44.6;19.8;17.2;1008.1;31.2;17.5;331.7;28.7;10.0;;0.13;partly-cloudy-day
30.0;17.0;24.3;28.1;17.0;23.7;7.3;38.6;0.0;0.0;0.0;;0.0;0.0;28.1;13.1;28.7;1007.9;7.4;17.6;350.8;30.3;10.0;;0.16;clear-day
32.3;16.8;24.9;30.0;16.8;24.2;5.6;32.4;0.0;0.0;0.0;;0.0;0.0;40.0;19.3;341.9;1006.9;7.2;17.5;351.2;30.3;10.0;;0.2;clear-day
31.5;18.7;25.6;29.4;18.7;25.0;7.6;34.0;0.0;0.0;0.0;;0.0;0.0;26.6;11.0;348.5;1009.2;13.2;17.5;313.5;27.1;10.0;;0.25;clear-day
30.6;17.6;24.9;28.7;17.6;24.3;8.4;38.0;0.0;0.0;0.0;;0.0;0.0;42.8;12.2;283.1;1005.4;22.4;17.5;297.2;25.9;9.0;;0.27;partly-cloudy-day
